job_id,skills
3649.0,sql
3649.0,docker
3649.0,devops
3649.0,azure
3649.0,spark
3650.0,python
3650.0,machine_learning
3650.0,ai
3651.0,sql
3651.0,excel
3651.0,tableau
3651.0,powerbi
3651.0,database
3651.0,microsoft
3654.0,alteryx
3654.0,microsoft
3654.0,qlik
3654.0,tableau
3654.0,excel
3657.0,powerbi
3657.0,tableau
3657.0,looker
3657.0,sql
3661.0,github
3661.0,oracle
3661.0,microstrategy
3661.0,redis
3661.0,cloud
3661.0,gcp
3661.0,java
3661.0,qlik
3661.0,mysql
3661.0,python
3661.0,tableau
3661.0,bigquery
3661.0,postgres
3661.0,hadoop
3661.0,sql
3661.0,mongodb
3661.0,server
3661.0,spark
3663.0,aws
3663.0,python
3663.0,scala
3663.0,spark
3663.0,hadoop
3668.0,scala
3668.0,database
3668.0,java
3668.0,pyspark
3668.0,python
3668.0,hadoop
3668.0,sql
3672.0,cloud
3672.0,agile
3672.0,python
3672.0,spark
3672.0,microsoft
3672.0,aws
3672.0,ai
3672.0,machine_learning
3672.0,golang
3672.0,azure
3673.0,backend
3673.0,cloud
3673.0,aws
3673.0,python
3673.0,hadoop
3673.0,golang
3689.0,
3697.0,r
3697.0,linux/unix
3697.0,data_lake
3697.0,bash
3697.0,scala
3697.0,oracle
3697.0,cloud
3697.0,java
3697.0,aws
3697.0,mysql
3697.0,python
3697.0,redshift
3697.0,sql
3697.0,server
3697.0,mlops
3697.0,machine_learning
3697.0,azure
3697.0,spark
3701.0,cloud
3701.0,aws
3701.0,azure
3702.0,scala
3702.0,python
3702.0,sql
3702.0,machine_learning
3708.0,
3714.0,cloud
3714.0,aws
3714.0,azure
3715.0,excel
3715.0,github
3715.0,git
3715.0,microsoft
3715.0,etl
3715.0,sql
3715.0,vba
3719.0,r
3719.0,warehousing
3719.0,sas
3719.0,python
3719.0,tableau
3719.0,sql
3719.0,powerbi
3720.0,
3730.0,cloud
3730.0,aws
3730.0,azure
3732.0,database
3732.0,mysql
3732.0,python
3732.0,tableau
3732.0,machine_learning
3732.0,sql
3732.0,server
3737.0,data_lake
3737.0,cloud
3737.0,ai/ml
3737.0,python
3737.0,r
3737.0,spark
3737.0,ai
3737.0,machine_learning
3740.0,bloomberg
3740.0,python
3740.0,bi
3740.0,r
3740.0,sql
3740.0,twilio
3740.0,excel
3744.0,
3745.0,database
3745.0,cloud
3745.0,python
3745.0,hadoop
3745.0,gcp
3745.0,devops
3745.0,spark
3745.0,oracle
3745.0,warehousing
3745.0,java
3745.0,aws
3745.0,etl
3745.0,sql
3745.0,golang
3745.0,azure
3752.0,
3755.0,unix/linux
3755.0,data_lake
3755.0,agile
3755.0,python
3755.0,linux
3755.0,hadoop
3755.0,java
3755.0,etl
3755.0,sql
3766.0,cloud
3766.0,aws
3766.0,azure
3770.0,database
3770.0,cloud
3770.0,powerbi
3770.0,agile
3770.0,python
3770.0,linux
3770.0,docker
3770.0,server
3770.0,bi
3770.0,devops
3770.0,spark
3770.0,warehousing
3770.0,microsoft
3770.0,ci/cd
3770.0,aws
3770.0,pyspark
3770.0,etl
3770.0,machine_learning
3770.0,snowflake
3770.0,sql
3770.0,ai
3770.0,azure
3770.0,mlops
3770.0,postgres
3771.0,python
3771.0,saas
3771.0,sql
3771.0,excel
3772.0,
3773.0,r
3773.0,bash
3773.0,scala
3773.0,microsoft
3773.0,ci/cd
3773.0,airflow
3773.0,cloud
3773.0,javascript
3773.0,python
3773.0,linux
3773.0,docker
3773.0,devops
3773.0,azure
3773.0,spark
3781.0,cloud
3781.0,aws
3781.0,azure
3787.0,r
3787.0,github
3787.0,database
3787.0,microsoft
3787.0,ibm
3787.0,dax
3787.0,powerbi
3787.0,sas
3787.0,python
3787.0,slack
3787.0,tableau
3787.0,cognos
3787.0,jira
3787.0,visio
3787.0,sql
3787.0,bi
3787.0,server
3787.0,sharepoint
3787.0,machine_learning
3787.0,azure
3799.0,word
3799.0,python
3799.0,r
3799.0,datarobot
3799.0,powerpoint
3799.0,microsoft
3799.0,java
3799.0,sas
3799.0,tableau
3799.0,sql
3799.0,machine_learning
3799.0,azure
3799.0,excel
3799.0,spss
3799.0,powerbi
3800.0,r
3800.0,python
3800.0,machine_learning
3802.0,data_lake
3802.0,database
3802.0,python
3802.0,hadoop
3802.0,ibm
3802.0,oracle
3802.0,microsoft
3802.0,sql
3806.0,data_lake
3806.0,database
3806.0,hadoop
3806.0,sql
3806.0,azure
3806.0,spark
3807.0,cloud
3807.0,aws
3807.0,azure
3809.0,data_lake
3809.0,cloud
3809.0,python
3809.0,hadoop
3809.0,bi
3809.0,r
3809.0,saas
3809.0,devops
3809.0,spark
3809.0,microsoft
3809.0,ci/cd
3809.0,java
3809.0,aws
3809.0,mysql
3809.0,snowflake
3809.0,sql
3809.0,nosql
3809.0,scala
3809.0,airflow
3810.0,warehousing
3810.0,cloud
3810.0,java
3810.0,python
3810.0,aurora
3810.0,machine_learning
3812.0,database
3812.0,jupyter
3812.0,python
3812.0,aws
3812.0,machine_learning
3812.0,sql
3812.0,azure
3813.0,cloud
3813.0,python
3813.0,r
3813.0,git
3813.0,gcp
3813.0,mongodb
3813.0,aws
3813.0,etl
3813.0,sql
3813.0,twilio
3813.0,machine_learning
3813.0,azure
3816.0,data_lake
3816.0,agile
3816.0,python
3816.0,hadoop
3816.0,spark
3816.0,java
3816.0,aws
3816.0,redshift
3816.0,etl
3816.0,sql
3816.0,nosql
3816.0,scala
3816.0,postgres
3822.0,graphql
3822.0,warehousing
3822.0,database
3822.0,aws
3822.0,python
3822.0,etl
3822.0,sql
3824.0,cloud
3824.0,aws
3824.0,azure
3827.0,
3830.0,r
3830.0,data_lake
3830.0,python
3830.0,cloud
3830.0,sas
3830.0,aws
3830.0,snowflake
3830.0,sql
3830.0,ai
3830.0,machine_learning
3830.0,azure
3830.0,spark
3834.0,cloud
3834.0,aws
3834.0,azure
3838.0,warehousing
3838.0,database
3838.0,ssis
3838.0,microsoft
3838.0,airflow
3838.0,ssas
3838.0,cloud
3838.0,python
3838.0,etl
3838.0,sql
3838.0,bi
3838.0,ssrs
3838.0,spark
3842.0,cloud
3842.0,aws
3842.0,azure
3844.0,data_lake
3844.0,database
3844.0,python
3844.0,hadoop
3844.0,ibm
3844.0,oracle
3844.0,microsoft
3844.0,sql
3845.0,cloud
3845.0,aws
3845.0,azure
3846.0,
3848.0,cloud
3848.0,aws
3848.0,azure
3852.0,r
3852.0,aws
3852.0,agile
3852.0,python
3852.0,sql
3852.0,machine_learning
3854.0,airflow
3854.0,python
3854.0,ai
3854.0,machine_learning
3864.0,python
3864.0,sql
3864.0,machine_learning
3865.0,r
3865.0,sas
3865.0,sql
3865.0,golang
3865.0,excel
3867.0,python
3867.0,git
3867.0,jupyter
3867.0,ai
3867.0,tableau
3867.0,machine_learning
3867.0,sql
3867.0,postgres
3869.0,python
3869.0,excel
3869.0,git
3869.0,plotly
3869.0,jupyter
3869.0,aws
3869.0,pyspark
3869.0,agile
3869.0,sql
3869.0,docker
3869.0,machine_learning
3869.0,spark
3872.0,excel
3872.0,database
3872.0,ai
3877.0,database
3877.0,cloud
3877.0,bigquery
3877.0,frontend
3877.0,spark
3877.0,github
3877.0,java
3877.0,etl
3877.0,apache
3877.0,scala
3877.0,airflow
3885.0,database
3885.0,cloud
3885.0,agile
3885.0,python
3885.0,hadoop
3885.0,bi
3885.0,spark
3885.0,warehousing
3885.0,microsoft
3885.0,java
3885.0,aws
3885.0,redshift
3885.0,sql
3885.0,nosql
3885.0,ai
3885.0,machine_learning
3885.0,scala
3885.0,airflow
3885.0,ci/cd
3892.0,
3894.0,cloud
3894.0,aws
3894.0,azure
3897.0,database
3897.0,bi
3897.0,powerpoint
3897.0,microsoft
3897.0,outlook
3897.0,sql
3897.0,excel
3902.0,warehousing
3902.0,database
3902.0,dataops
3902.0,cloud
3902.0,aws
3902.0,agile
3902.0,python
3902.0,redshift
3902.0,jira
3902.0,snowflake
3902.0,sql
3906.0,excel
3906.0,microsoft
3906.0,tableau
3906.0,looker
3912.0,python
3912.0,tableau
3912.0,sql
3912.0,machine_learning
3916.0,database
3916.0,agile
3916.0,python
3916.0,r
3916.0,sas
3916.0,tableau
3916.0,sql
3921.0,spreadsheet
3921.0,sas
3921.0,sql
3921.0,excel
3921.0,unix
3929.0,cloud
3929.0,aws
3929.0,azure
3934.0,bash
3934.0,warehousing
3934.0,airflow
3934.0,cloud
3934.0,gcp
3934.0,java
3934.0,aws
3934.0,python
3934.0,apache
3934.0,ai
3934.0,azure
3937.0,
3939.0,python
3939.0,warehousing
3939.0,database
3939.0,aws
3939.0,mysql
3939.0,redshift
3939.0,etl
3939.0,nosql
3939.0,snowflake
3939.0,sql
3941.0,cloud
3941.0,data_lake
3941.0,python
3941.0,hadoop
3941.0,gcp
3941.0,c
3941.0,spark
3941.0,java
3941.0,aws
3941.0,rust
3941.0,machine_learning
3941.0,snowflake
3941.0,sql
3941.0,nosql
3941.0,azure
3941.0,scala
3941.0,kotlin
3944.0,database
3944.0,python
3944.0,hadoop
3944.0,c
3944.0,spark
3944.0,iot
3944.0,warehousing
3944.0,microsoft
3944.0,qlik
3944.0,tableau
3944.0,etl
3944.0,sql
3944.0,machine_learning
3946.0,agile
3946.0,python
3946.0,hadoop
3946.0,ai
3946.0,r
3946.0,gcp
3946.0,spark
3946.0,aws
3946.0,machine_learning
3946.0,sql
3946.0,mxnet
3947.0,
3951.0,scrum
3951.0,pl/sql
3951.0,dataops
3951.0,aws
3951.0,agile
3951.0,redshift
3951.0,python
3951.0,etl
3951.0,snowflake
3951.0,sql
3951.0,nosql
3951.0,mongodb
3951.0,kanban
3954.0,sql
3954.0,pyspark
3954.0,nosql
3954.0,python
3954.0,apache
3954.0,cloud
3954.0,gcp
3954.0,machine_learning
3954.0,hadoop
3957.0,r
3957.0,linux/unix
3957.0,data_lake
3957.0,bash
3957.0,scala
3957.0,oracle
3957.0,cloud
3957.0,java
3957.0,aws
3957.0,mysql
3957.0,python
3957.0,redshift
3957.0,sql
3957.0,server
3957.0,mlops
3957.0,machine_learning
3957.0,azure
3957.0,spark
3959.0,saas
3959.0,golang
3959.0,aws
3959.0,python
3959.0,etl
3960.0,unix/linux
3960.0,bash
3960.0,oracle
3960.0,warehousing
3960.0,cloud
3960.0,json
3960.0,mysql
3960.0,python
3960.0,xml
3960.0,sql
3973.0,cloud
3973.0,agile
3973.0,python
3973.0,r
3973.0,tableau
3973.0,sql
3973.0,ai
3973.0,excel
3973.0,airflow
3973.0,powerbi
3981.0,r
3981.0,python
3981.0,machine_learning
3992.0,cloud
3992.0,aws
3992.0,azure
3994.0,cloud
3994.0,aws
3994.0,azure
4001.0,atlassian
4001.0,database
4001.0,backend
4001.0,ci/cd
4001.0,redis
4001.0,cloud
4001.0,aws
4001.0,agile
4001.0,python
4001.0,etl
4001.0,jira
4001.0,snowflake
4001.0,mongodb
4001.0,nosql
4001.0,postgres
4008.0,cloud
4008.0,javascript
4008.0,python
4008.0,css
4008.0,java
4008.0,html
4008.0,etl
4008.0,rust
4008.0,sql
4010.0,
4020.0,
4024.0,cloud
4024.0,aws
4024.0,azure
4028.0,cloud
4028.0,data_lake
4028.0,python
4028.0,hadoop
4028.0,gcp
4028.0,c
4028.0,spark
4028.0,java
4028.0,aws
4028.0,rust
4028.0,machine_learning
4028.0,snowflake
4028.0,sql
4028.0,nosql
4028.0,azure
4028.0,scala
4028.0,kotlin
4034.0,cloud
4034.0,python
4034.0,gcp
4034.0,devops
4034.0,spark
4034.0,microsoft
4034.0,aws
4034.0,pyspark
4034.0,azure
4034.0,scala
4037.0,r
4037.0,sas
4037.0,python
4037.0,sql
4040.0,sql
4040.0,ai
4040.0,machine_learning
4041.0,python
4041.0,machine_learning
4041.0,azure
4045.0,database
4045.0,microsoft
4047.0,oracle
4047.0,cloud
4047.0,aws
4047.0,tableau
4047.0,hadoop
4047.0,sql
4050.0,tableau
4050.0,sql
4054.0,cloud
4054.0,agile
4054.0,python
4054.0,docker
4054.0,spark
4054.0,java
4054.0,aws
4054.0,redshift
4054.0,tableau
4054.0,etl
4054.0,sql
4054.0,machine_learning
4054.0,azure
4054.0,powerbi
4063.0,cloud
4063.0,powerbi
4063.0,powerpoint
4063.0,microsoft
4063.0,tableau
4063.0,sql
4063.0,excel
4066.0,data_lake
4066.0,database
4066.0,cloud
4066.0,agile/scrum
4066.0,hadoop
4066.0,docker
4066.0,saas
4066.0,devops
4066.0,oracle
4066.0,warehousing
4066.0,aws
4069.0,scala
4069.0,airflow
4069.0,cloud
4069.0,saas
4069.0,java
4069.0,aws
4069.0,python
4069.0,etl
4069.0,sql
4069.0,spark
4076.0,spreadsheet
4076.0,word
4076.0,python
4076.0,sql
4076.0,excel
4076.0,vba
4090.0,ruby
4090.0,python
4090.0,spark
4090.0,backend
4090.0,ci/cd
4090.0,aws
4090.0,machine_learning
4090.0,apache
4090.0,ai
4095.0,r
4095.0,python
4095.0,sql
4095.0,ai
4095.0,machine_learning
4096.0,database
4096.0,gcp
4097.0,r
4097.0,python
4097.0,sql
4097.0,ai
4097.0,machine_learning
4102.0,r
4102.0,datarobot
4102.0,python
4102.0,ai
4102.0,machine_learning
4106.0,python
4106.0,r
4106.0,sql
4106.0,ai
4107.0,cloud
4107.0,aws
4107.0,azure
4112.0,r
4112.0,python
4112.0,sql
4112.0,machine_learning
4115.0,scala
4115.0,apache
4115.0,spark
4116.0,data_lake
4116.0,database
4116.0,python
4116.0,hadoop
4116.0,ibm
4116.0,oracle
4116.0,microsoft
4116.0,sql
4117.0,python
4117.0,r
4117.0,git
4117.0,tableau
4117.0,sql
4117.0,bash
4118.0,ssis
4118.0,cloud
4118.0,etl
4118.0,sql
4118.0,ssrs
4118.0,azure
4120.0,unix/linux
4120.0,github
4120.0,python
4120.0,plotly
4120.0,unix
4120.0,powerbi
4120.0,sas
4120.0,aws
4120.0,agile
4120.0,tableau
4120.0,jira
4120.0,snowflake
4120.0,sql
4120.0,machine_learning
4129.0,pyspark
4129.0,ai
4129.0,python
4129.0,apache
4129.0,machine_learning
4129.0,spark
4135.0,cloud
4135.0,aws
4135.0,azure
4137.0,cloud
4137.0,agile
4137.0,python
4137.0,r
4137.0,microsoft
4137.0,ci/cd
4137.0,ai
4137.0,machine_learning
4137.0,sql
4137.0,golang
4137.0,azure
4143.0,cloud
4143.0,javascript
4143.0,agile
4143.0,python
4143.0,bigquery
4143.0,bi
4143.0,r
4143.0,scrum
4143.0,saas
4143.0,gcp
4143.0,mongodb
4143.0,warehousing
4143.0,java
4143.0,aws
4143.0,redshift
4143.0,etl
4143.0,snowflake
4143.0,sql
4143.0,nosql
4143.0,kanban
4143.0,golang
4143.0,azure
4143.0,scala
4147.0,cloud
4147.0,aws
4147.0,azure
4153.0,r
4153.0,github
4153.0,c++
4153.0,python
4153.0,etl
4153.0,sql
4154.0,database
4154.0,python
4154.0,bi
4154.0,r
4154.0,aws
4154.0,tableau
4154.0,sql
4161.0,
4163.0,scala
4163.0,cloud
4163.0,java
4163.0,aws
4163.0,python
4163.0,hadoop
4163.0,azure
4163.0,spark
4170.0,scala
4170.0,database
4170.0,airflow
4170.0,cloud
4170.0,java
4170.0,aws
4170.0,python
4170.0,machine_learning
4170.0,snowflake
4170.0,sql
4170.0,apache
4170.0,spark
4171.0,
4175.0,cloud
4175.0,javascript
4175.0,data_lake
4175.0,python
4175.0,backend
4175.0,aws
4175.0,redshift
4175.0,nosql
4175.0,machine_learning
4175.0,airflow
4183.0,sql
4183.0,ai
4183.0,machine_learning
4185.0,cloud
4185.0,aws
4185.0,azure
4187.0,database
4187.0,cloud
4187.0,python
4187.0,bigquery
4187.0,r
4187.0,git
4187.0,ci/cd
4187.0,sql
4187.0,ai
4187.0,machine_learning
4190.0,cloud
4190.0,python
4190.0,spark
4190.0,backend
4190.0,microsoft
4190.0,redis
4190.0,java
4190.0,aws
4190.0,mysql
4190.0,etl
4190.0,snowflake
4190.0,apache
4190.0,excel
4190.0,airflow
4190.0,postgres
4201.0,
4213.0,python
4213.0,plotly
4213.0,jupyter
4213.0,docker
4213.0,ai
4213.0,spark
4213.0,aws
4213.0,redshift
4213.0,sql
4213.0,machine_learning
4217.0,database
4217.0,python
4217.0,docker
4217.0,warehousing
4217.0,aws
4217.0,redshift
4217.0,etl
4217.0,snowflake
4217.0,sql
4217.0,azure
4217.0,airflow
4220.0,cloud
4220.0,aws
4220.0,azure
4222.0,r
4222.0,cloud
4222.0,pyspark
4222.0,python
4222.0,tableau
4222.0,sql
4222.0,azure
4225.0,cloud
4225.0,aws
4225.0,azure
4227.0,r
4227.0,excel
4227.0,python
4227.0,sql
4227.0,machine_learning
4229.0,
4230.0,database
4230.0,airflow
4230.0,python
4230.0,snowflake
4230.0,sql
4232.0,data_lake
4232.0,database
4232.0,agile
4232.0,python
4232.0,docker
4232.0,spark
4232.0,warehousing
4232.0,aws
4232.0,etl
4232.0,postgres
4232.0,machine_learning
4232.0,snowflake
4232.0,apache
4232.0,azure
4232.0,airflow
4232.0,mlops
4237.0,database
4237.0,ruby
4237.0,node.js
4237.0,saas
4237.0,slack
4237.0,looker
4237.0,warehousing
4237.0,redis
4237.0,aws
4237.0,redshift
4237.0,etl
4237.0,postgres
4246.0,cloud
4246.0,aws
4246.0,azure
4249.0,cloud
4249.0,agile
4249.0,python
4249.0,jira
4249.0,bi
4249.0,git
4249.0,mongodb
4249.0,devops
4249.0,spark
4249.0,ci/cd
4249.0,aws
4249.0,sql
4249.0,nosql
4249.0,apache
4249.0,airflow
4253.0,cloud
4253.0,aws
4253.0,azure
4255.0,bash
4255.0,powershell
4255.0,ruby
4255.0,python
4255.0,linux
4255.0,golang
4255.0,ubuntu
4257.0,database
4257.0,python
4257.0,r
4257.0,saas
4257.0,tableau
4257.0,snowflake
4257.0,sql
4268.0,r
4268.0,database
4268.0,c++
4268.0,python
4268.0,tableau
4268.0,snowflake
4268.0,sql
4268.0,bi
4268.0,server
4268.0,powerbi
4268.0,azure
4268.0,c
4270.0,cloud
4270.0,aws
4270.0,azure
4274.0,cloud
4274.0,aws
4274.0,azure
4277.0,
4284.0,r
4284.0,python
4284.0,machine_learning
4284.0,sql
4286.0,r
4286.0,ai
4286.0,python
4286.0,tableau
4286.0,machine_learning
4286.0,sql
4293.0,backend
4293.0,java
4293.0,aws
4293.0,agile
4293.0,python
4293.0,tableau
4293.0,sql
4295.0,database
4295.0,word
4295.0,visio
4295.0,microsoft
4295.0,sql
4295.0,excel
4295.0,vba
4297.0,cloud
4297.0,aws
4297.0,azure
4302.0,python
4302.0,looker
4302.0,spark
4302.0,warehousing
4302.0,aws
4302.0,pyspark
4302.0,tableau
4302.0,etl
4302.0,snowflake
4302.0,sql
4302.0,airflow
4304.0,database
4304.0,cloud
4304.0,python
4304.0,docker
4304.0,saas
4304.0,warehousing
4304.0,aws
4304.0,sql
4304.0,nosql
4304.0,apache
4304.0,airflow
4309.0,alteryx
4309.0,database
4309.0,powerbi
4309.0,python
4309.0,bi
4309.0,tableau
4309.0,etl
4309.0,sql
4309.0,excel
4310.0,cloud
4310.0,python
4310.0,tableau
4310.0,sql
4310.0,machine_learning
4319.0,python
4319.0,cloud
4319.0,java
4319.0,aws
4319.0,pyspark
4319.0,sql
4319.0,golang
4319.0,azure
4319.0,c
4319.0,spark
4323.0,warehousing
4323.0,cloud
4323.0,aws
4323.0,pyspark
4323.0,python
4323.0,sql
4327.0,r
4327.0,machine_learning
4327.0,aws
4327.0,ai
4327.0,python
4327.0,hadoop
4327.0,azure
4327.0,spark
4328.0,cloud
4328.0,aws
4328.0,azure
4330.0,data_lake
4330.0,pyspark
4330.0,python
4336.0,data_lake
4336.0,database
4336.0,cloud
4336.0,agile
4336.0,server
4336.0,r
4336.0,oracle
4336.0,warehousing
4336.0,ci/cd
4336.0,aws
4336.0,redshift
4336.0,sql
4336.0,airflow
4337.0,database
4337.0,pl/sql
4337.0,aws
4337.0,mysql
4337.0,python
4337.0,etl
4337.0,hadoop
4337.0,spark
4343.0,python
4343.0,bigquery
4343.0,bi
4343.0,looker
4343.0,java
4343.0,mysql
4343.0,tableau
4343.0,snowflake
4343.0,sql
4343.0,airflow
4344.0,sql
4347.0,database
4347.0,git
4347.0,airflow
4347.0,ci/cd
4347.0,cloud
4347.0,gcp
4347.0,aws
4347.0,python
4347.0,powerpoint
4347.0,etl
4347.0,bigquery
4347.0,hadoop
4347.0,sql
4347.0,nosql
4347.0,bi
4347.0,spark
4349.0,python
4349.0,c
4349.0,sql
4351.0,cloud
4351.0,aws
4351.0,azure
4352.0,cloud
4352.0,etl
4352.0,snowflake
4352.0,sql
4355.0,cloud
4355.0,gcp
4355.0,python
4355.0,machine_learning
4355.0,sql
4355.0,ai
4356.0,data_lake
4356.0,scrum
4356.0,cloud
4356.0,aws
4356.0,etl
4356.0,ci/cd
4356.0,hadoop
4356.0,snowflake
4356.0,devops
4356.0,azure
4365.0,
4374.0,r
4374.0,scala
4374.0,database
4374.0,microsoft
4374.0,ssas
4374.0,java
4374.0,python
4374.0,machine_learning
4374.0,hadoop
4374.0,snowflake
4374.0,sql
4374.0,server
4374.0,postgres
4374.0,spark
4376.0,
4378.0,python
4378.0,jupyter
4378.0,r
4378.0,fullstack
4378.0,c/c++
4378.0,java
4378.0,aws
4378.0,ai
4378.0,machine_learning
4378.0,sql
4378.0,scala
4378.0,unix
4379.0,scrum
4379.0,aws
4379.0,mysql
4379.0,python
4379.0,sql
4379.0,postgres
4380.0,codebase
4380.0,aws
4380.0,python
4380.0,spark
4382.0,cloud
4382.0,aws
4382.0,azure
4392.0,data_lake
4392.0,ibm
4392.0,etl
4392.0,sql
4393.0,cloud
4393.0,agile
4393.0,python
4393.0,docker
4393.0,bi
4393.0,git
4393.0,devops
4393.0,spark
4393.0,aws
4393.0,sql
4393.0,apache
4393.0,golang
4393.0,scala
4394.0,python
4394.0,pyspark
4394.0,tableau
4394.0,sql
4394.0,airflow
4397.0,cloud
4397.0,agile/scrum
4397.0,javascript
4397.0,python
4397.0,hadoop
4397.0,r
4397.0,json
4397.0,matlab
4397.0,spark
4397.0,iot
4397.0,shell
4397.0,sas
4397.0,aws
4397.0,sql
4397.0,ai
4397.0,machine_learning
4397.0,azure
4406.0,spreadsheet
4406.0,database
4406.0,python
4406.0,bi
4406.0,looker
4406.0,tableau
4406.0,sql
4407.0,cloud
4407.0,python
4407.0,jira
4407.0,hadoop
4407.0,slack
4407.0,spark
4407.0,github
4407.0,java
4407.0,aws
4407.0,etl
4407.0,sql
4407.0,machine_learning
4407.0,golang
4407.0,postgres
4408.0,database
4408.0,word
4408.0,microsoft
4408.0,outlook
4408.0,sas
4408.0,sql
4408.0,excel
4408.0,unix
4409.0,r
4409.0,python
4409.0,sql
4409.0,ai
4409.0,machine_learning
4412.0,cloud
4412.0,aws
4412.0,azure
4413.0,python
4413.0,hadoop
4413.0,r
4413.0,slack
4413.0,spark
4413.0,machine_learning
4415.0,aws
4415.0,cloud
4415.0,spark
4417.0,
4420.0,warehousing
4420.0,cloud
4420.0,java
4420.0,python
4420.0,tableau
4420.0,etl
4420.0,bigquery
4420.0,looker
4420.0,hadoop
4420.0,bi
4420.0,powerbi
4420.0,spark
4426.0,excel
4426.0,golang
4428.0,database
4428.0,python
4428.0,saas
4428.0,mongodb
4428.0,warehousing
4428.0,aws
4428.0,redshift
4428.0,etl
4428.0,airflow
4428.0,postgres
4434.0,python
4434.0,tableau
4434.0,sql
4434.0,powerbi
4434.0,c
4437.0,database
4437.0,ruby
4437.0,node.js
4437.0,saas
4437.0,slack
4437.0,looker
4437.0,warehousing
4437.0,redis
4437.0,aws
4437.0,redshift
4437.0,etl
4437.0,postgres
4438.0,bi
4438.0,machine_learning
4442.0,r
4442.0,sas
4442.0,tableau
4442.0,matlab
4442.0,looker
4442.0,sql
4442.0,bi
4443.0,github
4443.0,python
4443.0,git
4443.0,c++
4443.0,java
4443.0,aws
4443.0,ai
4443.0,postgres
4443.0,machine_learning
4443.0,docker
4443.0,c
4445.0,word
4445.0,powerbi
4445.0,python
4445.0,r
4445.0,powerpoint
4445.0,sas
4445.0,tableau
4445.0,sql
4445.0,excel
4446.0,database
4446.0,agile
4446.0,r
4446.0,gdpr
4446.0,saas
4446.0,json
4446.0,microsoft
4446.0,aws
4446.0,etl
4446.0,sql
4449.0,excel
4449.0,microsoft
4449.0,powerbi
4449.0,agile
4454.0,cloud
4454.0,aws
4454.0,azure
4457.0,database
4457.0,word
4457.0,looker
4457.0,tableau
4457.0,spreadsheet
4457.0,sql
4457.0,powerbi
4460.0,tableau
4462.0,cloud
4462.0,aws
4462.0,azure
4463.0,excel
4463.0,microsoft
4463.0,word
4463.0,saas
4463.0,powerpoint
4470.0,scala
4470.0,cloud
4470.0,saas
4470.0,java
4470.0,aws
4470.0,python
4470.0,etl
4473.0,database
4473.0,agile
4473.0,python
4473.0,hadoop
4473.0,scrum
4473.0,spark
4473.0,aws
4473.0,nosql
4473.0,machine_learning
4474.0,cloud
4474.0,agile
4474.0,python
4474.0,jira
4474.0,bi
4474.0,git
4474.0,mongodb
4474.0,devops
4474.0,spark
4474.0,ci/cd
4474.0,aws
4474.0,sql
4474.0,nosql
4474.0,apache
4474.0,airflow
4478.0,saas
4478.0,golang
4478.0,aws
4478.0,python
4478.0,etl
4479.0,
4485.0,agile
4485.0,python
4485.0,bi
4485.0,warehousing
4485.0,redis
4485.0,aws
4485.0,redshift
4485.0,etl
4485.0,snowflake
4485.0,sql
4485.0,nosql
4489.0,cloud
4489.0,aws
4489.0,azure
4490.0,oracle
4490.0,cloud
4490.0,aws
4490.0,tableau
4490.0,hadoop
4490.0,sql
4492.0,
4493.0,python
4493.0,git
4493.0,c
4493.0,github
4493.0,sql
4493.0,ai
4493.0,machine_learning
4493.0,unix
4494.0,sql
4494.0,python
4494.0,etl
4494.0,azure
4500.0,python
4500.0,spark
4500.0,machine_learning
4500.0,sql
4501.0,cloud
4501.0,aws
4501.0,azure
4506.0,python
4506.0,machine_learning
4511.0,cloud
4511.0,aws
4511.0,azure
4512.0,cloud
4512.0,aws
4512.0,azure
4518.0,database
4518.0,cloud
4518.0,agile
4518.0,python
4518.0,hadoop
4518.0,bi
4518.0,spark
4518.0,warehousing
4518.0,microsoft
4518.0,java
4518.0,aws
4518.0,redshift
4518.0,sql
4518.0,nosql
4518.0,ai
4518.0,machine_learning
4518.0,scala
4518.0,airflow
4518.0,ci/cd
4519.0,
4521.0,
4524.0,python
4524.0,bi
4524.0,r
4524.0,looker
4524.0,spark
4524.0,backend
4524.0,java
4524.0,aws
4524.0,snowflake
4524.0,sql
4524.0,excel
4524.0,airflow
4524.0,postgres
4528.0,spreadsheet
4528.0,python
4528.0,r
4528.0,looker
4528.0,microsoft
4528.0,sas
4528.0,tableau
4528.0,sql
4528.0,excel
4531.0,agile
4531.0,python
4531.0,scrum
4531.0,warehousing
4531.0,etl
4531.0,sql
4531.0,ai
4531.0,machine_learning
4539.0,scala
4539.0,warehousing
4539.0,database
4539.0,ci/cd
4539.0,cloud
4539.0,gcp
4539.0,java
4539.0,aws
4539.0,python
4539.0,postgres
4539.0,sql
4539.0,docker
4539.0,golang
4539.0,azure
4542.0,cloud
4542.0,aws
4542.0,azure
4547.0,data_lake
4547.0,database
4547.0,cloud
4547.0,agile
4547.0,bi
4547.0,backend
4547.0,warehousing
4547.0,java
4547.0,aws
4547.0,etl
4547.0,snowflake
4547.0,sql
4547.0,nosql
4547.0,azure
4547.0,excel
4547.0,paas
4549.0,cloud
4549.0,aws
4549.0,azure
4551.0,cloud
4551.0,aws
4551.0,azure
4557.0,r
4557.0,python
4557.0,sql
4557.0,ai
4557.0,machine_learning
4558.0,database
4558.0,airflow
4558.0,gcp
4558.0,aws
